date,close
2019-01-29,0.71556
2019-01-30,0.72475
2019-01-31,0.72713
2019-02-01,0.72507
2019-02-04,0.72269
2019-02-05,0.7234
2019-02-06,0.71047
2019-02-07,0.71014
2019-02-08,0.70885
2019-02-11,0.70618
2019-02-12,0.70952
2019-02-13,0.70898
2019-02-14,0.71065
2019-02-15,0.71428
2019-02-18,0.71303
2019-02-19,0.71649
2019-02-20,0.7164
2019-02-21,0.70903
2019-02-22,0.71297
2019-02-25,0.71674
2019-02-26,0.71871
2019-02-27,0.71405
2019-02-28,0.70946
2019-03-01,0.70805
2019-03-04,0.70925
2019-03-05,0.70845
2019-03-06,0.70324
2019-03-07,0.70158
2019-03-08,0.70465
2019-03-11,0.70706
2019-03-12,0.70816
2019-03-13,0.70948
2019-03-14,0.70648
2019-03-15,0.70857
2019-03-18,0.7104
2019-03-19,0.70882
2019-03-20,0.71158
2019-03-21,0.71106
2019-03-22,0.70803
2019-03-25,0.71119
2019-03-26,0.71351
2019-03-27,0.70843
2019-03-28,0.7073
2019-03-29,0.70965
2019-04-01,0.71118
2019-04-02,0.70709
2019-04-03,0.71121
2019-04-04,0.71125
2019-04-05,0.71058
2019-04-08,0.71273
2019-04-09,0.71236
2019-04-10,0.71715
2019-04-11,0.71248
2019-04-12,0.71738
2019-04-15,0.71735
2019-04-16,0.71744
2019-04-17,0.71795
2019-04-18,0.7151
2019-04-19,0.71516
2019-04-22,0.71335
2019-04-23,0.71021
2019-04-24,0.70152
2019-04-25,0.70153
2019-04-26,0.7046
2019-04-29,0.7057
2019-04-30,0.70478
2019-05-01,0.70148
2019-05-02,0.7
2019-05-03,0.70158
2019-05-06,0.6996
2019-05-07,0.70125
2019-05-08,0.69888
2019-05-09,0.69898
2019-05-10,0.70002
2019-05-13,0.69445
2019-05-14,0.69435
2019-05-15,0.6928
2019-05-16,0.68916
2019-05-17,0.68695
2019-05-20,0.69069
2019-05-21,0.68835
2019-05-22,0.68816
2019-05-23,0.69017
2019-05-24,0.69263
2019-05-27,0.69179
2019-05-28,0.6924
2019-05-29,0.69177
2019-05-30,0.69117
2019-05-31,0.69378
2019-06-03,0.69775
2019-06-04,0.69913
2019-06-05,0.69687
2019-06-06,0.69766
2019-06-07,0.70008
2019-06-10,0.69596
2019-06-11,0.69621
2019-06-12,0.69285
2019-06-13,0.69155
2019-06-14,0.68709
2019-06-17,0.68532
2019-06-18,0.68764
2019-06-19,0.68804
2019-06-20,0.6922
2019-06-21,0.69251
2019-06-24,0.69623
2019-06-25,0.69608
2019-06-26,0.6986
2019-06-27,0.70085
2019-06-28,0.70209
2019-07-01,0.69658
2019-07-02,0.69941
2019-07-03,0.70311
2019-07-04,0.70207
2019-07-05,0.69784
2019-07-08,0.69741
2019-07-09,0.69283
2019-07-10,0.69605
2019-07-11,0.6975
2019-07-12,0.70199
2019-07-15,0.70395
2019-07-16,0.7012
2019-07-17,0.70095
2019-07-18,0.70753
2019-07-19,0.70385
2019-07-22,0.70351
2019-07-23,0.70053
2019-07-24,0.69773
2019-07-25,0.69513
2019-07-26,0.69108
2019-07-29,0.69014
2019-07-30,0.68726
2019-07-31,0.6845
2019-08-01,0.67998
2019-08-02,0.68028
2019-08-05,0.67569
2019-08-06,0.67598
2019-08-07,0.67569
2019-08-08,0.68013
2019-08-09,0.6786
2019-08-12,0.67511
2019-08-13,0.67974
2019-08-14,0.67479
2019-08-15,0.67741
2019-08-16,0.67798
2019-08-19,0.67651
2019-08-20,0.67774
2019-08-21,0.67805
2019-08-22,0.6757
2019-08-23,0.6757
2019-08-26,0.67751
2019-08-27,0.67519
2019-08-28,0.6733
2019-08-29,0.67284
2019-08-30,0.67371
2019-09-02,0.67163
2019-09-03,0.676
2019-09-04,0.67974
2019-09-05,0.68142
2019-09-06,0.68437
2019-09-09,0.6864
2019-09-10,0.68604
2019-09-11,0.68628
2019-09-12,0.6866
2019-09-13,0.68795
2019-09-16,0.68658
2019-09-17,0.6866
2019-09-18,0.68275
2019-09-19,0.67931
2019-09-20,0.6766
2019-09-23,0.67741
2019-09-24,0.68016
2019-09-25,0.67506
2019-09-26,0.67481
2019-09-27,0.6764
2019-09-30,0.67494
2019-10-01,0.67045
2019-10-02,0.67055
2019-10-03,0.67419
2019-10-04,0.67711
2019-10-07,0.67323
2019-10-08,0.67282
2019-10-09,0.6725
2019-10-10,0.67609
2019-10-11,0.67937
2019-10-14,0.6775
2019-10-15,0.67523
2019-10-16,0.67585
2019-10-17,0.6824
2019-10-18,0.6852
2019-10-21,0.68675
2019-10-22,0.6855
2019-10-23,0.68533
2019-10-24,0.68193
2019-10-25,0.68229
2019-10-28,0.68384
2019-10-29,0.68645
2019-10-30,0.69029
2019-10-31,0.68942
2019-11-01,0.69043
2019-11-04,0.68834
2019-11-05,0.68936
2019-11-06,0.6884
2019-11-07,0.68981
2019-11-08,0.68567
2019-11-11,0.68505
2019-11-12,0.68413
2019-11-13,0.68376
2019-11-14,0.67867
2019-11-15,0.6819
2019-11-18,0.68122
2019-11-19,0.68276
2019-11-20,0.68038
2019-11-21,0.67857
2019-11-22,0.67865
2019-11-25,0.67789
2019-11-26,0.67885
2019-11-27,0.6776
2019-11-28,0.67703
2019-11-29,0.67623
2019-12-02,0.68179
2019-12-03,0.68477
2019-12-04,0.68495
2019-12-05,0.68322
2019-12-06,0.68409
2019-12-09,0.6823
2019-12-10,0.68095
2019-12-11,0.68765
2019-12-12,0.6909
2019-12-13,0.68765
2019-12-16,0.68847
2019-12-17,0.68515
2019-12-18,0.68537
2019-12-19,0.68858
2019-12-20,0.69002
2019-12-23,0.69222
2019-12-24,0.69222
2019-12-25,0.69196
2019-12-26,0.69452
2019-12-27,0.69822
2019-12-30,0.69948
2019-12-31,0.70211
2020-01-01,0.70175
2020-01-02,0.69928
2020-01-03,0.69495
2020-01-06,0.69395
2020-01-07,0.68691
2020-01-08,0.68658
2020-01-09,0.68584
2020-01-10,0.69013
2020-01-13,0.69035
2020-01-14,0.69012
2020-01-15,0.69023
2020-01-16,0.68981
2020-01-17,0.68853
2020-01-20,0.68723
2020-01-21,0.68449
2020-01-22,0.68445
2020-01-23,0.68464
2020-01-24,0.68249
2020-01-27,0.6761
2020-01-28,0.67623
2020-01-29,0.67542
2020-01-30,0.67218
2020-01-31,0.66888
2020-02-03,0.66922
2020-02-04,0.67386
2020-02-05,0.67468
2020-02-06,0.67295
2020-02-07,0.66724
2020-02-10,0.66869
2020-02-11,0.67145
2020-02-12,0.67373
2020-02-13,0.67189
2020-02-14,0.67125
2020-02-17,0.67131
2020-02-18,0.66864
2020-02-19,0.66763
2020-02-20,0.66148
2020-02-21,0.66267
2020-02-24,0.66045
2020-02-25,0.66049
2020-02-26,0.65448
2020-02-27,0.65688
2020-02-28,0.65176
2020-03-02,0.65371
2020-03-03,0.6584
2020-03-04,0.66263
2020-03-05,0.66142
2020-03-06,0.66357
2020-03-09,0.65875
2020-03-10,0.65044
2020-03-11,0.64834
2020-03-12,0.62359
2020-03-13,0.62103
2020-03-16,0.61195
2020-03-17,0.59979
2020-03-18,0.57739
2020-03-19,0.57435
2020-03-20,0.58095
2020-03-23,0.58393
2020-03-24,0.59591
2020-03-25,0.59594
2020-03-26,0.60632
2020-03-27,0.61633
2020-03-30,0.61709
2020-03-31,0.61361
2020-04-01,0.60729
2020-04-02,0.60605
2020-04-03,0.59928
2020-04-06,0.60878
2020-04-07,0.61691
2020-04-08,0.623
2020-04-09,0.63393
2020-04-10,0.63499
2020-04-13,0.63831
2020-04-14,0.64406
2020-04-15,0.63183
2020-04-16,0.63256
2020-04-17,0.63641
2020-04-20,0.63354
2020-04-21,0.62799
2020-04-22,0.63222
2020-04-23,0.63706
2020-04-24,0.63938
2020-04-27,0.64646
2020-04-28,0.64917
2020-04-29,0.65552
2020-04-30,0.65126
2020-05-01,0.64177
2020-05-04,0.64259
2020-05-05,0.6433
2020-05-06,0.64036
2020-05-07,0.64953
2020-05-08,0.65325
2020-05-11,0.64902
2020-05-12,0.64722
2020-05-13,0.64564
2020-05-14,0.64623
2020-05-15,0.64147
2020-05-18,0.65245
2020-05-19,0.65373
2020-05-20,0.65964
2020-05-21,0.65657
2020-05-22,0.65359
2020-05-25,0.65455
2020-05-26,0.66561
2020-05-27,0.66241
2020-05-28,0.66371
2020-05-29,0.66685
2020-06-01,0.67973
2020-06-02,0.68963
2020-06-03,0.6922
2020-06-04,0.69421
2020-06-05,0.69676
2020-06-08,0.7021
2020-06-09,0.69617
2020-06-10,0.69976
2020-06-11,0.6854
2020-06-12,0.6867
2020-06-15,0.69192
2020-06-16,0.68887
2020-06-17,0.68849
2020-06-18,0.68524
2020-06-19,0.68338
2020-06-22,0.69089
2020-06-23,0.69301
2020-06-24,0.68695
2020-06-25,0.68871
2020-06-26,0.68638
2020-06-29,0.68677
2020-06-30,0.69028
2020-07-01,0.69156
2020-07-02,0.69259
2020-07-03,0.69397
2020-07-06,0.6974
2020-07-07,0.69466
2020-07-08,0.69803
2020-07-09,0.69643
2020-07-10,0.69506
2020-07-13,0.69405
2020-07-14,0.69753
2020-07-15,0.70086
2020-07-16,0.69717
2020-07-17,0.69947
2020-07-20,0.70165
2020-07-21,0.7128
2020-07-22,0.71396
2020-07-23,0.70983
2020-07-24,0.71043
2020-07-27,0.71493
2020-07-28,0.71577
2020-07-29,0.71878
2020-07-30,0.71942
2020-07-31,0.71422
2020-08-03,0.71233
2020-08-04,0.71605
2020-08-05,0.71914
2020-08-06,0.72354
2020-08-07,0.71561
2020-08-10,0.71486
2020-08-11,0.7143
2020-08-12,0.71618
2020-08-13,0.71479
2020-08-14,0.71721
2020-08-17,0.72148
2020-08-18,0.72425
2020-08-19,0.71818
2020-08-20,0.71921
2020-08-21,0.71601
2020-08-24,0.71618
2020-08-25,0.71947
2020-08-26,0.72335
2020-08-27,0.72596
2020-08-28,0.73659
2020-08-31,0.73754
2020-09-01,0.73727
2020-09-02,0.73383
2020-09-03,0.72732
2020-09-04,0.72815
2020-09-07,0.72769
2020-09-08,0.72142
2020-09-09,0.72831
2020-09-10,0.72579
2020-09-11,0.72846
2020-09-14,0.72888
2020-09-15,0.73013
2020-09-16,0.73052
2020-09-17,0.73122
2020-09-18,0.72896
2020-09-21,0.7222
2020-09-22,0.71684
2020-09-23,0.70734
2020-09-24,0.70464
2020-09-25,0.703
2020-09-28,0.7072
2020-09-29,0.71323
2020-09-30,0.71626
2020-10-01,0.71823
2020-10-02,0.71604
2020-10-05,0.71811
2020-10-06,0.71016
2020-10-07,0.71392
2020-10-08,0.71684
2020-10-09,0.72437
2020-10-12,0.72097
2020-10-13,0.7161
2020-10-14,0.71623
2020-10-15,0.70934
2020-10-16,0.70801
2020-10-19,0.7068
2020-10-20,0.7048
2020-10-21,0.71171
2020-10-22,0.71173
2020-10-23,0.71408
2020-10-26,0.7123
2020-10-27,0.71284
2020-10-28,0.70464
2020-10-29,0.70283
2020-10-30,0.70273
2020-11-02,0.70554
2020-11-03,0.71645
2020-11-04,0.71773
2020-11-05,0.72821
2020-11-06,0.72587
2020-11-09,0.72821
2020-11-10,0.7286
2020-11-11,0.72799
2020-11-12,0.72324
2020-11-13,0.72694
2020-11-16,0.73194
2020-11-17,0.73003
2020-11-18,0.73045
2020-11-19,0.72834
2020-11-20,0.73031
2020-11-23,0.72867
2020-11-24,0.73604
2020-11-25,0.73637
2020-11-26,0.73633
2020-11-27,0.73877
2020-11-30,0.7344
2020-12-01,0.73713
2020-12-02,0.74158
2020-12-03,0.74398
2020-12-04,0.74267
2020-12-07,0.74212
2020-12-08,0.74098
2020-12-09,0.74433
2020-12-10,0.75354
2020-12-11,0.75379
2020-12-14,0.75351
2020-12-15,0.75595
2020-12-16,0.75763
2020-12-17,0.76246
2020-12-18,0.76222
2020-12-21,0.75853
2020-12-22,0.75223
2020-12-23,0.75758
2020-12-24,0.75981
2020-12-25,0.76057
2020-12-28,0.75791
2020-12-29,0.76079
2020-12-30,0.7685
2020-12-31,0.76941
2021-01-01,0.77135
2021-01-04,0.76643
2021-01-05,0.77586
2021-01-06,0.78032
2021-01-07,0.77684
2021-01-08,0.77639
2021-01-11,0.76968
2021-01-12,0.77728
2021-01-13,0.77341
2021-01-14,0.77787
2021-01-15,0.77031
2021-01-18,0.76815
2021-01-19,0.76954
2021-01-20,0.77463
2021-01-21,0.77636
2021-01-22,0.7714
2021-01-25,0.7713
2021-01-26,0.77469
2021-01-27,0.76638
2021-01-28,0.76788
2021-01-29,0.76452
2021-02-01,0.76215
2021-02-02,0.76074
2021-02-03,0.76188
2021-02-04,0.75997
2021-02-05,0.76785
2021-02-08,0.77034
2021-02-09,0.77387
2021-02-10,0.7721
2021-02-11,0.77542
2021-02-12,0.77599
2021-02-15,0.77805
2021-02-16,0.77549
2021-02-17,0.77512
2021-02-18,0.7768
2021-02-19,0.78708
2021-02-22,0.79151
2021-02-23,0.79114
2021-02-24,0.79672
2021-02-25,0.78726
2021-02-26,0.77053
2021-03-01,0.77712
2021-03-02,0.78193
2021-03-03,0.7774
2021-03-04,0.77241
2021-03-05,0.76872
2021-03-08,0.76494
2021-03-09,0.7717
2021-03-10,0.77346
2021-03-11,0.77887
2021-03-12,0.7758
2021-03-15,0.77546
2021-03-16,0.77448
2021-03-17,0.77969
2021-03-18,0.77597
2021-03-19,0.77402
2021-03-22,0.77466
2021-03-23,0.76244
2021-03-24,0.75824
2021-03-25,0.75803
2021-03-26,0.76414
2021-03-29,0.76315
2021-03-30,0.75972
2021-03-31,0.75959
2021-04-01,0.76178
2021-04-02,0.76108
2021-04-05,0.76537
2021-04-06,0.76624
2021-04-07,0.76131
2021-04-08,0.76533
2021-04-09,0.76174
2021-04-12,0.76234
2021-04-13,0.76436
2021-04-14,0.77232
2021-04-15,0.77522
2021-04-16,0.77356
2021-04-19,0.77588
2021-04-20,0.77251
2021-04-21,0.7753
2021-04-22,0.77066
2021-04-23,0.77479
2021-04-26,0.78001
2021-04-27,0.77657
2021-04-28,0.77907
2021-04-29,0.77664
2021-04-30,0.77109
2021-05-03,0.77622
2021-05-04,0.77097
2021-05-05,0.77471
2021-05-06,0.77845
2021-05-07,0.7844
2021-05-10,0.78291
2021-05-11,0.78402
2021-05-12,0.77244
2021-05-13,0.7727
2021-05-14,0.77816
2021-05-17,0.7768
2021-05-18,0.77899
2021-05-19,0.77264
2021-05-20,0.7776
2021-05-21,0.77319
2021-05-24,0.77526
2021-05-25,0.77543
2021-05-26,0.7743
2021-05-27,0.77425
2021-05-28,0.77099
2021-05-31,0.77342
2021-06-01,0.77526
2021-06-02,0.77524
2021-06-03,0.76604
2021-06-04,0.77429
2021-06-07,0.77553
2021-06-08,0.77371
2021-06-09,0.77315
2021-06-10,0.77535
2021-06-11,0.77041
2021-06-14,0.77119
2021-06-15,0.76873
2021-06-16,0.7609
2021-06-17,0.75529
2021-06-18,0.74771
2021-06-21,0.75389
2021-06-22,0.7554
2021-06-23,0.7576
2021-06-24,0.75832
2021-06-25,0.75931
2021-06-28,0.7566
2021-06-29,0.75116
2021-06-30,0.74996
2021-07-01,0.7472
2021-07-02,0.75264
2021-07-05,0.75292
2021-07-06,0.74941
2021-07-07,0.7482
2021-07-08,0.74318
2021-07-09,0.74931
2021-07-12,0.7481
2021-07-13,0.74457
2021-07-14,0.74815
2021-07-15,0.7423
2021-07-16,0.73961
2021-07-19,0.73453
2021-07-20,0.73295
2021-07-21,0.73576
2021-07-22,0.73818
2021-07-23,0.73668
2021-07-26,0.73795
2021-07-27,0.73593
2021-07-28,0.73744
2021-07-29,0.73976
2021-07-30,0.73439
2021-08-02,0.73641
2021-08-03,0.73946
2021-08-04,0.73803
2021-08-05,0.74036
2021-08-06,0.73546
2021-08-09,0.7329
2021-08-10,0.73484
2021-08-11,0.73738
2021-08-12,0.73366
2021-08-13,0.73724
2021-08-16,0.73365
2021-08-17,0.7256
2021-08-18,0.72346
2021-08-19,0.7146
2021-08-20,0.71413
2021-08-23,0.72093
2021-08-24,0.72585
2021-08-25,0.72763
2021-08-26,0.7237
2021-08-27,0.7313
2021-08-30,0.72963
2021-08-31,0.73158
2021-09-01,0.73665
2021-09-02,0.73998
2021-09-03,0.74593
2021-09-06,0.74402
2021-09-07,0.73861
2021-09-08,0.73643
2021-09-09,0.73676
2021-09-10,0.73575
2021-09-13,0.7369
2021-09-14,0.73188
2021-09-15,0.73333
2021-09-16,0.72918
2021-09-17,0.7272
2021-09-20,0.72518
2021-09-21,0.72313
2021-09-22,0.72411
2021-09-23,0.72945
2021-09-24,0.72522
2021-09-27,0.7286
2021-09-28,0.72365
2021-09-29,0.71755
2021-09-30,0.72273
2021-10-01,0.72625
2021-10-04,0.72853
2021-10-05,0.72921
2021-10-06,0.72725
2021-10-07,0.73142
2021-10-08,0.73077
2021-10-11,0.73475
2021-10-12,0.7348
2021-10-13,0.73773
2021-10-14,0.74156
2021-10-15,0.7421
2021-10-18,0.74113
2021-10-19,0.74735
2021-10-20,0.75158
2021-10-21,0.7467
2021-10-22,0.7468
2021-10-25,0.74923
2021-10-26,0.75003
2021-10-27,0.75165
2021-10-28,0.75445
2021-10-29,0.75185
2021-11-01,0.75248
2021-11-02,0.74298
2021-11-03,0.74471
2021-11-04,0.74001
2021-11-05,0.7399
2021-11-08,0.74235
2021-11-09,0.73776
2021-11-10,0.73265
2021-11-11,0.7294
2021-11-12,0.73347
2021-11-15,0.73468
2021-11-16,0.73031
2021-11-17,0.72673
2021-11-18,0.72765
2021-11-19,0.72342
2021-11-22,0.72246
2021-11-23,0.72264
2021-11-24,0.71961
2021-11-25,0.719
2021-11-26,0.71223
2021-11-29,0.7143
2021-11-30,0.71276
2021-12-01,0.71051
2021-12-02,0.70942
2021-12-03,0.70007
2021-12-06,0.70503
2021-12-07,0.71196
2021-12-08,0.71718
2021-12-09,0.715
2021-12-10,0.71435
2021-12-13,0.71303
2021-12-14,0.71043
2021-12-15,0.71678
2021-12-16,0.71838
2021-12-17,0.71245
2021-12-20,0.71123
2021-12-21,0.71555
2021-12-22,0.72141
2021-12-23,0.72445
2021-12-24,0.72234
2021-12-27,0.72401
2021-12-28,0.72273
2021-12-29,0.72482
2021-12-30,0.72501
2021-12-31,0.72694
2022-01-03,0.71912
2022-01-04,0.72413
2022-01-05,0.72214
2022-01-06,0.71645
2022-01-07,0.71818
2022-01-10,0.71748
2022-01-11,0.721
2022-01-12,0.72837
2022-01-13,0.72815
2022-01-14,0.72171
2022-01-17,0.72113
2022-01-18,0.71848
2022-01-19,0.72111
2022-01-20,0.72272
2022-01-21,0.71757
2022-01-24,0.71441
2022-01-25,0.71519
2022-01-26,0.71168
2022-01-27,0.70349
2022-01-28,0.69961
2022-01-31,0.70684
2022-02-01,0.71286
2022-02-02,0.71362
2022-02-03,0.71396
2022-02-04,0.70777
2022-02-07,0.71261
2022-02-08,0.71463
2022-02-09,0.71801
2022-02-10,0.71677
2022-02-11,0.71365
2022-02-14,0.71285
2022-02-15,0.71515
2022-02-16,0.71943
2022-02-17,0.71878
2022-02-18,0.71785
2022-02-21,0.71889
2022-02-22,0.72185
2022-02-23,0.72329
2022-02-24,0.71634
2022-02-25,0.72334
2022-02-28,0.72636
2022-03-01,0.72544
2022-03-02,0.72977
2022-03-03,0.73281
2022-03-04,0.73746
2022-03-07,0.73151
2022-03-08,0.72706
2022-03-09,0.73222
2022-03-10,0.73579
2022-03-11,0.72941
2022-03-14,0.7187
2022-03-15,0.71948
2022-03-16,0.72918
2022-03-17,0.73755
2022-03-18,0.74123
2022-03-21,0.74001
2022-03-22,0.74698
2022-03-23,0.74993
2022-03-24,0.75133
2022-03-25,0.7515
2022-03-28,0.74915
2022-03-29,0.75074
2022-03-30,0.75107
2022-03-31,0.74839
2022-04-01,0.7497
2022-04-04,0.75437
2022-04-05,0.75777
2022-04-06,0.751
2022-04-07,0.74792
2022-04-08,0.74595
2022-04-11,0.74194
2022-04-12,0.7454
2022-04-13,0.74539
2022-04-14,0.74173
2022-04-15,0.7398
2022-04-18,0.73492
2022-04-19,0.73795
2022-04-20,0.74511
2022-04-21,0.73731
2022-04-22,0.72428
2022-04-25,0.71776
2022-04-26,0.71233
2022-04-27,0.7126
2022-04-28,0.7099
2022-04-29,0.70596
2022-05-02,0.70517
2022-05-03,0.70952
2022-05-04,0.72576
2022-05-05,0.71132
2022-05-06,0.70704
2022-05-09,0.69524
2022-05-10,0.69397
2022-05-11,0.69369
2022-05-12,0.68563
2022-05-13,0.69406
2022-05-16,0.69696
2022-05-17,0.7031
2022-05-18,0.69525
2022-05-19,0.70478
2022-05-20,0.70474
2022-05-23,0.71088
2022-05-24,0.71075
2022-05-25,0.70875
2022-05-26,0.70985
2022-05-27,0.71592
2022-05-30,0.7197
2022-05-31,0.71773
2022-06-01,0.71764
2022-06-02,0.72679
2022-06-03,0.72083
2022-06-06,0.71934
2022-06-07,0.72329
2022-06-08,0.7194
2022-06-09,0.70981
2022-06-10,0.70437
2022-06-13,0.69263
2022-06-14,0.68696
2022-06-15,0.70041
2022-06-16,0.70486
2022-06-17,0.69373
2022-06-20,0.6948
2022-06-21,0.69691
2022-06-22,0.69262
2022-06-23,0.68985
2022-06-24,0.69423
2022-06-27,0.69242
2022-06-28,0.69063
2022-06-29,0.68792
2022-06-30,0.69041
2022-07-01,0.68157
2022-07-04,0.68655
2022-07-05,0.68025
2022-07-06,0.67835
2022-07-07,0.68398
2022-07-08,0.68534
2022-07-11,0.67337
2022-07-12,0.67582
2022-07-13,0.67629
2022-07-14,0.675
2022-07-15,0.67922
2022-07-18,0.6811
2022-07-19,0.68967
2022-07-20,0.68868
2022-07-21,0.69355
2022-07-22,0.69256
2022-07-25,0.69558
2022-07-26,0.69343
2022-07-27,0.6992
2022-07-28,0.69894
2022-07-29,0.69933
2022-08-01,0.70314
2022-08-02,0.69183
2022-08-03,0.69498
2022-08-04,0.69712
2022-08-05,0.69109
2022-08-08,0.69841
2022-08-09,0.6962
2022-08-10,0.70831
2022-08-11,0.71061
2022-08-12,0.71224
2022-08-15,0.70224
2022-08-16,0.7023
2022-08-17,0.69362
2022-08-18,0.69142
2022-08-19,0.68734
2022-08-22,0.68773
2022-08-23,0.6929
2022-08-24,0.69095
2022-08-25,0.69802
2022-08-26,0.68913
2022-08-29,0.69016
2022-08-30,0.68538
2022-08-31,0.68427
2022-09-01,0.6789
2022-09-02,0.68076
2022-09-05,0.67962
2022-09-06,0.67359
2022-09-07,0.67648
2022-09-08,0.67512
2022-09-09,0.68462
2022-09-12,0.6889
2022-09-13,0.67309
2022-09-14,0.67474
2022-09-15,0.6701
2022-09-16,0.67182
2022-09-19,0.67266
2022-09-20,0.66894
2022-09-21,0.66315
2022-09-22,0.66438
2022-09-23,0.65294
2022-09-26,0.64568
2022-09-27,0.64344
2022-09-28,0.65232
2022-09-29,0.64995
2022-09-30,0.63987
2022-10-03,0.65149
2022-10-04,0.65033
2022-10-05,0.649
2022-10-06,0.64091
2022-10-07,0.63611
2022-10-10,0.6298
2022-10-11,0.62729
2022-10-12,0.62776
2022-10-13,0.62979
2022-10-14,0.62035
2022-10-17,0.62903
2022-10-18,0.63085
2022-10-19,0.62699
2022-10-20,0.62823
2022-10-21,0.63802
2022-10-24,0.63134
2022-10-25,0.63936
2022-10-26,0.64928
2022-10-27,0.64525
2022-10-28,0.64124
2022-10-31,0.63977
2022-11-01,0.63932
2022-11-02,0.63512
2022-11-03,0.62901
2022-11-04,0.64719
2022-11-07,0.64801
2022-11-08,0.65064
2022-11-09,0.64281
2022-11-10,0.66193
2022-11-11,0.67068
2022-11-14,0.67015
2022-11-15,0.67582
2022-11-16,0.6744
2022-11-17,0.66883
2022-11-18,0.66694
2022-11-21,0.66053
2022-11-22,0.6649
2022-11-23,0.67351
2022-11-24,0.67646
2022-11-25,0.67524
2022-11-28,0.66524
2022-11-29,0.66879
2022-11-30,0.6788
